Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,10/03/2016,0000033685,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"319,800"
MMR01,10/03/2016,0000001919,Daw KHIN AYE,MMR,BUSINESS/ ADMINISTRATIVE SER,"276,000"
ETH01,09/03/2016,0000004630,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"144,419"
GRC01,09/03/2016,0000001188,AMAXOTECHNIKI - S.A.,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"151,667"
HQSMS,09/03/2016,0000033663,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"150,545"
HQSMS,09/03/2016,0000033665,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"188,082"
YEM01,09/03/2016,0000002845,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"191,068"
CMR01,04/03/2016,0000003145,SATGURU TRAVELS AND TOURS SERVICE,CMR,MEETING/TRAVEL/ FOOD SER,"225,000"
LBN01,04/03/2016,0000002155,MediVisa S.A.L,LBN,CIVIL AFFAIRS SERVICES,"6,035,000"
LBN01,04/03/2016,0000002155,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"6,035,000"
LBN01,04/03/2016,0000002155,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"6,000,000"
NER01,04/03/2016,0000001887,GADNET SECURITE,NER,SECURITY/ SAFETY SERVICES,"179,649"
USA01,04/03/2016,0000000754,1800 MASSACHUSETTS AVENUE CORP,USA,BUSINESS/ ADMINISTRATIVE SER,"196,970"
HQSMS,03/03/2016,0000033622,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"118,500"
HQSMS,03/03/2016,0000033629,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"362,880"
SYR01,03/03/2016,0000004390,Sun Trading Establishment,SYR,HOUSEHOLD FURNITURE/EQUIPMENT,"121,925"
TZA01,03/03/2016,0000003469,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"133,961"
TZA01,03/03/2016,0000003469,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"139,429"
HQSMS,02/03/2016,0000033620,WIPRO LIMITED,IND,FINANCIAL SERVICES,"315,000"
GBR01,01/03/2016,0000000390,FREDERICK HOLT & COMPANY LIMITED,GBR,BUSINESS/ ADMINISTRATIVE SER,"117,515"
HQSMS,01/03/2016,0000033599,NATIONAL TENT HOUSE,PAK,BLANKETS,"354,816"
HQSMS,01/03/2016,0000033602,ACCENTURE AG,CHE,DATA COLLECTION EQUIPMENT,"103,837"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,01/03/2016,0000033606,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"116,275"
HQSMS,01/03/2016,0000033607,ALPINTER,BEL,KITCHENWARE,"103,334"
HQSMS,01/03/2016,0000033608,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"501,770"
LBN01,01/03/2016,0000002151,SETS sarl,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"117,315"
HQSMS,29/02/2016,0000033594,BADGECOM GMBH,CHE,PRINTER/ PRINTER ACCESSORIES,"124,800"
IRQ01,26/02/2016,0000002898,Mazi Motel,IRQ,STRUCTURAL BUILDING PRODUCTS /,"330,000"
RWA01,26/02/2016,0000001279,KOBIL RWANDA SARL,RWA,DIESEL,"264,860"
GRC01,25/02/2016,0000001160,SEAGULL LOGISTICS SWITZERLAND AG,CHE,TRANSPORT SUPPORT,"150,533"
IRQ01,25/02/2016,0000002897,Mazi Motel,IRQ,BUSINESS/ ADMINISTRATIVE SER,"176,000"
TUR01,25/02/2016,0000002547,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"154,000"
YEM01,25/02/2016,0000002829,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"128,766"
ETH01,24/02/2016,0000004620,HILINA ENRICHED FOODS PLC,ETH,PREPARED/ PRESERVED FOODS,"500,000"
HQSMS,24/02/2016,0000033569,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"161,125"
HQSMS,24/02/2016,0000033570,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"117,225"
HQSMS,24/02/2016,0000033579,AMARIS Management Sarl,CHE,FINANCIAL SERVICES,"140,000"
GRC01,22/02/2016,0000001154,KMS BUILDING S.A,GRC,PREFABRICATED House,"129,161"
GRC01,22/02/2016,0000001154,KMS BUILDING S.A,GRC,PREFABRICATED House,"121,270"
HQSMS,22/02/2016,0000033545,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"169,140"
HQSMS,22/02/2016,0000033553,XEROX AG,CHE,REPRODUCTION SERVICES,"122,750"
HQSMS,22/02/2016,0000033556,WORLD FOOD PROGRAMME,ITA,BUSINESS/ ADMINISTRATIVE SER,"200,000"
KEN01,22/02/2016,0000008639,HASHI ENERGY LIMITED,KEN,DIESEL,"249,266"
KEN01,22/02/2016,0000008639,HASHI ENERGY LIMITED,KEN,DIESEL,"249,266"
KEN01,22/02/2016,0000008639,HASHI ENERGY LIMITED,KEN,DIESEL,"249,266"
ETH01,19/02/2016,0000004608,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"265,000"
ETH01,19/02/2016,0000004609,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"153,907"
GRC01,19/02/2016,0000001150,ARKAT A.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"153,061"
GRC01,19/02/2016,0000001151,ARKAT A.E.,GRC,MAINTENANCE/ CONSTRUCTION SER,"220,340"
GRC01,19/02/2016,0000001151,ARKAT A.E.,GRC,MAINTENANCE/ CONSTRUCTION SER,"154,238"
LBN01,19/02/2016,0000002138,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"277,920"
PHL01,19/02/2016,0000000920,Y&RPhilippines-MEC MEDIA COMM,PHL,ADVERTISING/ INFORMATION SER,"125,610"
HQSMS,18/02/2016,0000033535,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"279,464"
HQSMS,18/02/2016,0000033537,Romande Energie Commerce SA,CHE,UTILITIES,"308,325"
JOR01,18/02/2016,0000004016,Bitar Consultants and  Engineers,JOR,BUSINESS/ ADMINISTRATIVE SER,"121,538"
DONIK,17/02/2016,0000000315,ROYAL DANISH MINISTRY OF FOREIGN AFFAIRS,DNK,BUSINESS/ ADMINISTRATIVE SER,"950,000"
DONIK,17/02/2016,0000000315,ROYAL DANISH MINISTRY OF FOREIGN AFFAIRS,DNK,BUSINESS/ ADMINISTRATIVE SER,"1,066,891"
DZA01,17/02/2016,0000000838,SARL BOUGUERRA BOIS DE L'EST,DZA,"STRUCTURAL MATERIALS ( TIMBER,","122,957"
HQSMS,17/02/2016,0000033523,ZORYA SECURITY PRINTING,UKR,REGISTRATION SUPPLIES,"151,038"
HQSMS,17/02/2016,0000033524,Oxford Policy Management Ltd,GBR,EVALUATION SERVICE,"128,775"
HQSMS,17/02/2016,0000033531,XEROX AG,CHE,REPRODUCTION SERVICES,"143,885"
NGA01,17/02/2016,0000001084,AREWACIN MUTANE VENTURES,NGA,BLANKETS,"135,644"
BFA01,16/02/2016,0000000649,BFA EGSN (WEND PAANGA),BFA,SECURITY/ SAFETY SERVICES,"102,725"
BFA01,16/02/2016,0000000650,BFA EGSN (WEND PAANGA),BFA,SECURITY/ SAFETY SERVICES,"121,403"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
DZA01,16/02/2016,0000000836,SARL LUXMETAL GROUP,DZA,ROOFING MATERIAL,"146,544"
DZA01,16/02/2016,0000000837,SOCIETE DES CIMENTS DE ZAHANA,DZA,CONCRETE/ CEMENT/ PLASTER,"147,669"
HQSMS,16/02/2016,0000033514,REGIE DU RHONE SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"125,748"
HQSMS,16/02/2016,0000033515,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"104,166"
HQSMS,16/02/2016,0000033517,FIPOI,CHE,BUSINESS/ ADMINISTRATIVE SER,"2,581,667"
HQSMS,16/02/2016,0000033518,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"208,332"
HQSMS,16/02/2016,0000033518,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"137,426"
HQSMS,16/02/2016,0000033518,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"568,145"
HQSMS,16/02/2016,0000033518,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"760,875"
HQSMS,16/02/2016,0000033521,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"139,307"
HQSMS,16/02/2016,0000033521,TOYOTA MOTOR CORPORATION,JPN,SEDAN,"148,000"
JOR01,16/02/2016,0000004010,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"129,079"
LBN01,16/02/2016,0000002136,INTERMEDIC (JEAN FARAH & CO) SAL,LBN,MISC MEDICAL SUPPLIES,"1,130,000"
LBN01,16/02/2016,0000002136,INTERMEDIC (JEAN FARAH & CO) SAL,LBN,MISC MEDICAL SUPPLIES,"370,000"
SYR01,16/02/2016,0000004378,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"266,310"
TUR01,16/02/2016,0000002527,FERHAT-FIRAT SELAMOGLU-FAZILET-IZZET SAL,TUR,BUSINESS/ ADMINISTRATIVE SER,"332,500"
HQSMS,15/02/2016,0000033502,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"110,237"
JOR01,15/02/2016,0000004008,Jordan Modern Oil and Fuel Services Ltd,JOR,PETROL/BENZINE,"129,944"
JOR01,15/02/2016,0000004009,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"468,661"
JOR01,15/02/2016,0000004009,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"286,000"
JOR01,15/02/2016,0000004009,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"142,814"
JOR01,15/02/2016,0000004009,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"299,814"
KEN01,15/02/2016,0000008625,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"224,176"
SSD01,15/02/2016,0000002457,Danish Refugee Council,DNK,FINANCIAL SERVICES,"200,000"
UGA01,15/02/2016,0000005355,G4S SECURE SOLUTIONS UGANDA LTD,UGA,SECURITY/ SAFETY SERVICES,"184,219"
HQSMS,12/02/2016,0000033498,NV Reibel SA,BEL,INVESTIGATION TECHNICAL SERVIC,"163,934"
KEN01,12/02/2016,0000008622,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"124,012"
KEN01,12/02/2016,0000008622,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"423,440"
NER01,12/02/2016,0000001871,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,COOKING STOVES,"216,595"
NER01,12/02/2016,0000001871,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,COOKING STOVES,"606,466"
NER01,12/02/2016,0000001871,SOCIETE NIGERIENNE DES HYDROCARBURES,NER,FUELS (UNSPECIFIED),"137,674"
THA01,12/02/2016,0000001259,RMA Automotive Company Limited,THA,INVESTIGATION TECHNICAL SERVIC,"447,052"
HQSMS,11/02/2016,0000033490,Consultoria Medioambiental del Vinalopo,ESP,LAMP/ LAMP COMPONENTS,"194,852"
KEN01,11/02/2016,0000008617,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"205,567"
PAK01,11/02/2016,0000005186,Haris Enterprises (Pvt.) Limited,PAK,SECURITY/ SAFETY SERVICES,"112,721"
AFG01,10/02/2016,0000004088,UNDP REPRESENTATIVE IN AFGHANISTAN,AFG,BUSINESS/ ADMINISTRATIVE SER,"148,387"
YEM01,10/02/2016,0000002823,ALQUSS COMPANY FOR TRADING,YEM,STRUCTURAL BUILDING PRODUCTS /,"150,000"
ETH01,09/02/2016,0000004594,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"103,844"
KEN01,09/02/2016,0000008611,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"140,000"
KEN01,09/02/2016,0000008612,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"140,000"
HQSMS,08/02/2016,0000033463,DHL Express (SUISSE) S.A.,CHE,POSTAL SERVICES,"118,460"
HQSMS,08/02/2016,0000033465,FONDATION DES PARKINGS,CHE,BUSINESS/ ADMINISTRATIVE SER,"227,443"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,08/02/2016,0000033466,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"218,025"
HQSMS,08/02/2016,0000033469,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"177,690"
IRQ01,08/02/2016,0000002878,Jawharat Al-Sharq Company,IRQ,STORAGE/PACKING/HANDLING,"155,400"
IRQ01,08/02/2016,0000002879,Jawharat Al-Sharq Company,IRQ,STORAGE/PACKING/HANDLING,"168,300"
LBN01,08/02/2016,0000002128,STE. TELESUPPORT INTERNATIONAL SAL,LBN,ADVERTISING/ INFORMATION SER,"345,000"
GRC01,05/02/2016,0000001132,VODAFONE- PANAFON AEET,GRC,TELECOMS SERVICES,"109,290"
HQSMS,05/02/2016,0000033452,THE HELP AGENCY,GBR,ADVERTISING/ INFORMATION SER,"114,401"
KOR01,05/02/2016,0000000699,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"289,603"
LBN01,05/02/2016,0000002121,Imad Mohammed Jaber,LBN,BUSINESS/ ADMINISTRATIVE SER,"240,000"
LBN01,05/02/2016,0000002122,YOUSSEF GHAITH,LBN,BUSINESS/ ADMINISTRATIVE SER,"103,790"
LBN01,05/02/2016,0000002122,YOUSSEF GHAITH,LBN,BUSINESS/ ADMINISTRATIVE SER,"242,177"
LBN01,05/02/2016,0000002123,FASTLINK S.A.L,LBN,BUSINESS/ ADMINISTRATIVE SER,"180,000"
LBN01,05/02/2016,0000002123,FASTLINK S.A.L,LBN,BUSINESS/ ADMINISTRATIVE SER,"420,000"
TCD01,05/02/2016,0000005407,PNUD,TCD,BUSINESS/ ADMINISTRATIVE SER,"197,899"
HQSMS,04/02/2016,0000033450,UNDP COMMON SERVICES,DNK,BUSINESS/ ADMINISTRATIVE SER,"626,450"
USA01,04/02/2016,0000000744,S.L. GREEN,USA,BUSINESS/ ADMINISTRATIVE SER,"250,000"
HQSMS,03/02/2016,0000033440,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"1,555,161"
JOR01,03/02/2016,0000003990,IMAD OMAR HAFEZ AL NESNAS,BHR,BUSINESS/ ADMINISTRATIVE SER,"568,000"
JOR01,03/02/2016,0000003990,IMAD OMAR HAFEZ AL NESNAS,BHR,BUSINESS/ ADMINISTRATIVE SER,"142,000"
JOR01,03/02/2016,0000003993,JORDAN ELECTRIC POWER COMPANY,JOR,UTILITIES,"292,373"
KOR01,03/02/2016,0000000693,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"3,639,119"
KOR01,03/02/2016,0000000694,"Doum & Nanum Co., Ltd.",KOR,ADVERTISING/ INFORMATION SER,"187,111"
KOR01,03/02/2016,0000000695,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"611,460"
KOR01,03/02/2016,0000000697,"Slowalk Co., Ltd.",KOR,PHOTO/ GRAPHIC/ DESIGN SER,"246,759"
LBN01,03/02/2016,0000002117,RACHID KARAME INTERNATIONAL FAIR,LBN,BUSINESS/ ADMINISTRATIVE SER,"291,060"
PHL01,03/02/2016,0000000905,APPCO DIRECT INTL INC.,PHL,ADVERTISING/ INFORMATION SER,"406,449"
SRB01,03/02/2016,0000001228,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"122,951"
BGD01,02/02/2016,0000001075,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"113,037"
CAF01,02/02/2016,0000001670,TRADEX CENTRAFRIQUE,CAF,DIESEL,"171,943"
HQSMS,02/02/2016,0000033437,HEWLETT-PACKARD,CHE,FINANCIAL SERVICES,"321,658"
KEN01,02/02/2016,0000008601,FIRST CLASS FACILITY CLEANERS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"142,658"
HQSMS,01/02/2016,0000033424,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"163,475"
IRN01,01/02/2016,0000006241,BARIN PENDAR TRADING & SERVICE CO.,IRN,BUSINESS/ ADMINISTRATIVE SER,"145,652"
LBN01,01/02/2016,0000002106,ASSIYANA SAL,LBN,MAINTENANCE/ CONSTRUCTION SER,"219,244"
LBN01,01/02/2016,0000002106,ASSIYANA SAL,LBN,MAINTENANCE/ CONSTRUCTION SER,"139,408"
SSD01,01/02/2016,0000002434,Juba Office Cleaning Services  LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"180,151"
JORMN,31/01/2016,0000000228,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"105,749"
JORMN,31/01/2016,0000000230,Faris Zuhair Hermez Hermez,JOR,BUSINESS/ ADMINISTRATIVE SER,"225,989"
HQSMS,29/01/2016,0000033417,Top-Net Services SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"521,691"
KEN01,29/01/2016,0000008591,WFP SOMALIA,KEN,CHARTERS,"130,432"
GEO01,28/01/2016,0000001701,BUSINESS CENTRE SABURTALO LTD,GEO,BUSINESS/ ADMINISTRATIVE SER,"120,360"
JOR01,28/01/2016,0000003985,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"176,271"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JOR01,28/01/2016,0000003986,Irbid District Electricity Company LTD,JOR,UTILITIES,"144,000"
JOR01,28/01/2016,0000003986,Irbid District Electricity Company LTD,JOR,UTILITIES,"127,201"
SAU01,28/01/2016,0000000987,SAIF ALI SAIF ATEEG ALQUBAISI,ARE,BUSINESS/ ADMINISTRATIVE SER,"102,096"
TUR01,28/01/2016,0000002493,MEHMET GULEC,TUR,BUSINESS/ ADMINISTRATIVE SER,"130,000"
CHN01,27/01/2016,0000001686,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"245,161"
CHN01,27/01/2016,0000001687,MVP CONSULTANTS & DEVELOPMENT LIMITED,HKG,ADVERTISING/ INFORMATION SER,"167,742"
SSD01,27/01/2016,0000002429,Tristar Transport LLC,ARE,DIESEL,"124,024"
SSD01,27/01/2016,0000002429,Tristar Transport LLC,ARE,DIESEL,"202,355"
IRQ01,26/01/2016,0000002848,Asia Cell Communication PJSC,IRQ,TELECOMS SERVICES,"162,393"
IRQ01,26/01/2016,0000002850,Qasra Motel,IRQ,STRUCTURAL BUILDING PRODUCTS /,"390,000"
IRQ01,26/01/2016,0000002854,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"804,000"
SSD01,26/01/2016,0000002428,TAAM PETROLEUM LTD.,KEN,DIESEL,"674,999"
TCD01,26/01/2016,0000005403,PNUD,TCD,SECURITY/ SAFETY SERVICES,"120,918"
KEN01,25/01/2016,0000008579,HASHI ENERGY LIMITED,KEN,DIESEL,"266,406"
KEN01,25/01/2016,0000008579,HASHI ENERGY LIMITED,KEN,DIESEL,"266,406"
KEN01,25/01/2016,0000008579,HASHI ENERGY LIMITED,KEN,DIESEL,"266,406"
KEN01,25/01/2016,0000008580,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"123,149"
KEN01,25/01/2016,0000008580,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"123,149"
KEN01,25/01/2016,0000008580,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"123,149"
KEN01,25/01/2016,0000008580,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"123,149"
THA01,25/01/2016,0000001240,QUALITY HOUSES LEASEHOLD PROPERTY FUND,THA,BUSINESS/ ADMINISTRATIVE SER,"112,867"
IRQ01,24/01/2016,0000002839,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"384,984"
IRQ01,24/01/2016,0000002839,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"380,848"
IRQ01,24/01/2016,0000002839,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"197,528"
IRQ01,24/01/2016,0000002839,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"108,725"
IRQ01,24/01/2016,0000002840,Lalezar Company,IRQ,BUSINESS/ ADMINISTRATIVE SER,"162,000"
HQSMS,22/01/2016,0000033397,ACCENTURE AG,CHE,COMPUTER SERVICES,"194,727"
HQSMS,22/01/2016,0000033398,GS1 Switzerland,CHE,WRITING/TRANSLATION/ INTERPRET,"162,254"
RUS01,22/01/2016,0000002877,WORLD HEALTH ORGANIZATION,RUS,BUSINESS/ ADMINISTRATIVE SER,"290,000"
HQSMS,21/01/2016,0000033382,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"389,675"
HQSMS,21/01/2016,0000033383,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"103,230"
HQSMS,21/01/2016,0000033383,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"320,013"
HQSMS,21/01/2016,0000033385,NOVACOM SERVICES,FRA,GFM VTS FEES,"400,000"
HQSMS,21/01/2016,0000033386,ACCENTURE AG,CHE,COMPUTER SERVICES,"138,889"
HQSMS,21/01/2016,0000033391,HCL Technologies Limited,IND,FINANCIAL SERVICES,"2,278,776"
HQSMS,21/01/2016,0000033392,HCL Technologies Limited,IND,FINANCIAL SERVICES,"247,097"
HQSMS,21/01/2016,0000033396,AMARIS Management Sarl,CHE,FINANCIAL SERVICES,"107,000"
SSD01,21/01/2016,0000002422,TAAM PETROLEUM LTD.,KEN,DIESEL,"509,600"
SSD01,21/01/2016,0000002422,TAAM PETROLEUM LTD.,KEN,DIESEL,"418,863"
COD01,20/01/2016,0000006183,MAGENYA PROTECTION,COD,SECURITY/ SAFETY SERVICES,"150,000"
COL01,20/01/2016,0000003165,CONSTRUCTORA J. ORTIZ G. Y CIA S.C.A,COL,BUSINESS/ ADMINISTRATIVE SER,"106,257"
HQSMS,20/01/2016,0000033379,Safe Host SA,CHE,TELECOMS SERVICES,"231,895"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,20/01/2016,0000033381,WIPRO LIMITED,IND,COMPUTER SERVICES,"4,000,000"
HQSMS,20/01/2016,0000033381,WIPRO LIMITED,IND,FINANCIAL SERVICES,"500,000"
HQSMS,20/01/2016,0000033381,WIPRO LIMITED,IND,FINANCIAL SERVICES,"330,000"
LBN01,20/01/2016,0000002089,Michel  Stephan,LBN,BUSINESS/ ADMINISTRATIVE SER,"105,000"
LBN01,20/01/2016,0000002089,Michel  Stephan,LBN,BUSINESS/ ADMINISTRATIVE SER,"105,000"
RSHNA,20/01/2016,0000001173,AFRICAN POPULATION HEALTH RESEARCH CENTR,KEN,BUSINESS/ ADMINISTRATIVE SER,"513,130"
SSD01,20/01/2016,0000002413,JIMMY GENERAL TRADING,SSD,BUSINESS/ ADMINISTRATIVE SER,"180,000"
SSD01,20/01/2016,0000002420,TAAM PETROLEUM LTD.,KEN,DIESEL,"395,010"
SSD01,20/01/2016,0000002420,TAAM PETROLEUM LTD.,KEN,DIESEL,"323,190"
HQSMS,19/01/2016,0000033375,Infosys Limited,IND,FINANCIAL SERVICES,"150,000"
LBR01,19/01/2016,0000001993,MAS ENTERPRISES INC.,LBR,BUSINESS/ ADMINISTRATIVE SER,"102,000"
SYR01,19/01/2016,0000004369,"ALKASTI, Ebrahim",LBN,BUSINESS/ ADMINISTRATIVE SER,"120,000"
TZA01,19/01/2016,0000003432,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"200,640"
HQSMS,18/01/2016,0000033370,Direct Point Group,CAN,BUSINESS/ ADMINISTRATIVE SER,"119,640"
IDN01,18/01/2016,0000000627,PTRavindo Bangun Persada,IDN,BUSINESS/ ADMINISTRATIVE SER,"249,013"
JOR01,17/01/2016,0000003959,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"713,277"
SYR01,17/01/2016,0000004356,"HILAL, Kumai",LBN,SECURITY/ SAFETY SERVICES,"112,140"
LBN01,15/01/2016,0000002087,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"632,522"
NER01,15/01/2016,0000001846,Danish Refugee Council,DNK,FINANCIAL SERVICES,"141,867"
SEN01,15/01/2016,0000002243,SOCIETE CIVILE IMMO FAALO,SEN,BUSINESS/ ADMINISTRATIVE SER,"317,553"
SSD01,15/01/2016,0000002410,ZHONGHAO OVERSEAS CONSTR. ENG. CO. LTD.,UGA,MAINTENANCE/ CONSTRUCTION SER,"307,586"
TZA01,14/01/2016,0000003428,ANDREW SHARAU DANIEL MINJA,TZA,BUSINESS/ ADMINISTRATIVE SER,"251,604"
HQSMS,13/01/2016,0000033346,OPEN TEXT AG - SUISSE,CHE,COMPUTER SERVICES,"389,618"
HQSMS,13/01/2016,0000033348,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"194,496"
HQSMS,13/01/2016,0000033349,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"118,997"
HQSMS,13/01/2016,0000033349,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"182,727"
HQSMS,13/01/2016,0000033349,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"711,411"
HQSMS,13/01/2016,0000033351,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"298,552"
JOR01,13/01/2016,0000003957,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"183,000"
PSFRR,13/01/2016,0000000765,COLLEGIO FIGLI IMMACOLATO CUORE DI MARIA,ITA,BUSINESS/ ADMINISTRATIVE SER,"176,586"
UGA01,13/01/2016,0000005338,Great Out Come Limited,UGA,PERSONAL CARE PRODUCTS,"139,710"
HQSMS,12/01/2016,0000033340,LANDESK UK Ltd.,GBR,COMPUTER SERVICES,"216,786"
LBN01,12/01/2016,0000002082,WOODS CORPORATION SAL,LBN,"STRUCTURAL MATERIALS ( TIMBER,","129,480"
LBN01,12/01/2016,0000002082,WOODS CORPORATION SAL,LBN,"STRUCTURAL MATERIALS ( TIMBER,","816,480"
LBN01,12/01/2016,0000002082,WOODS CORPORATION SAL,LBN,"STRUCTURAL MATERIALS ( TIMBER,","193,500"
LBN01,12/01/2016,0000002082,WOODS CORPORATION SAL,LBN,"STRUCTURAL MATERIALS ( TIMBER,","469,800"
